index,Posesión de balón_local_final,Remates_local_final,Remates a puerta_local_final,Remates fuera_local_final,Remates rechazados_local_final,Córneres_local_final,Fueras de juego_local_final,Paradas_local_final,Faltas_local_final,Tarjetas rojas_local_final,Tarjetas amarillas_local_final,Pases totales_local_final,Tackles_local_final,Ataques_local_final,Ataques peligrosos_local_final,Posesión de balón_visita_final,Remates_visita_final,Remates a puerta_visita_final,Remates fuera_visita_final,Remates rechazados_visita_final,Córneres_visita_final,Fueras de juego_visita_final,Paradas_visita_final,Faltas_visita_final,Tarjetas rojas_visita_final,Tarjetas amarillas_visita_final,Pases totales_visita_final,Tackles_visita_final,Ataques_visita_final,Ataques peligrosos_visita_final,Posesión de balón_local_1T,Remates_local_1T,Remates a puerta_local_1T,Remates fuera_local_1T,Remates rechazados_local_1T,Córneres_local_1T,Fueras de juego_local_1T,Paradas_local_1T,Faltas_local_1T,Tarjetas amarillas_local_1T,Pases totales_local_1T,Tackles_local_1T,Ataques_local_1T,Ataques peligrosos_local_1T,Posesión de balón_visita_1T,Remates_visita_1T,Remates a puerta_visita_1T,Remates fuera_visita_1T,Remates rechazados_visita_1T,Córneres_visita_1T,Fueras de juego_visita_1T,Paradas_visita_1T,Faltas_visita_1T,Tarjetas amarillas_visita_1T,Pases totales_visita_1T,Tackles_visita_1T,Ataques_visita_1T,Ataques peligrosos_visita_1T,Posesión de balón_local_2T,Remates_local_2T,Remates a puerta_local_2T,Remates fuera_local_2T,Remates rechazados_local_2T,Córneres_local_2T,Fueras de juego_local_2T,Paradas_local_2T,Faltas_local_2T,Tarjetas rojas_local_2T,Tarjetas amarillas_local_2T,Pases totales_local_2T,Tackles_local_2T,Ataques_local_2T,Ataques peligrosos_local_2T,Posesión de balón_visita_2T,Remates_visita_2T,Remates a puerta_visita_2T,Remates fuera_visita_2T,Remates rechazados_visita_2T,Córneres_visita_2T,Fueras de juego_visita_2T,Paradas_visita_2T,Faltas_visita_2T,Tarjetas rojas_visita_2T,Tarjetas amarillas_visita_2T,Pases totales_visita_2T,Tackles_visita_2T,Ataques_visita_2T,Ataques peligrosos_visita_2T,año,Tarjetas rojas_local_1T,Tarjetas rojas_visita_1T,Pases completados_local_final,Pases completados_visita_final,Pases completados_local_1T,Pases completados_visita_1T,Pases completados_local_2T,Pases completados_visita_2T,Tiros libres_local_final,Tiros libres_visita_final,Tiros libres_local_1T,Tiros libres_visita_1T,Tiros libres_local_2T,Tiros libres_visita_2T,Saques de banda_local_final,Saques de banda_visita_final,Saques de banda_local_2T,Saques de banda_visita_2T,Saques de banda_local_1T,Saques de banda_visita_1T
0,63%,10,3,6,1,7,0,1,15,,6,427,12,116,75,37%,11,4,3,4,2,4,1,13,,2,258,16,84,44,64%,6,1,5,0,4,0,0,7,1,243,7,56,39,36%,4,2,0,2,1,0,0,5,0,136,9,35,11,62%,4,2,1,1,3,0,1,8,,5,184,5,60,36,38%,7,2,3,2,1,4,1,8,,2,122,7,49,33,2021,,,,,,,,,,,,,,,,,,,,
0,58%,18,2,10,6,7,1,2,12,1,3,393,27,150,90,42%,15,3,10,2,2,2,2,18,0,3,292,32,121,49,52%,11,2,7,2,4,0,2,8,0,154,11,65,40,48%,7,3,3,1,2,2,2,11,1,145,13,59,30,64%,7,0,3,4,3,1,0,4,1,3,239,16,85,50,36%,8,0,7,1,0,0,0,7,0,2,147,19,62,19,2021,,,,,,,,,,,,,,,,,,,,
0,58%,18,6,9,3,8,0,0,14,,0,414,12,126,111,42%,3,0,2,1,0,0,6,8,,2,319,14,99,30,52%,10,3,4,3,4,0,0,9,0,193,9,52,45,48%,2,0,1,1,0,0,3,4,1,177,8,54,21,64%,8,3,5,0,4,0,0,5,,0,221,3,74,66,36%,1,0,1,0,0,0,3,4,,1,142,6,45,9,2021,,,,,,,,,,,,,,,,,,,,
0,58%,16,7,6,3,6,3,2,12,,3,350,8,94,83,42%,4,3,1,0,2,1,5,18,,3,250,16,59,43,52%,6,2,2,2,5,2,2,5,3,162,4,39,44,48%,3,3,0,0,1,0,2,7,2,141,10,29,20,64%,10,5,4,1,1,1,0,7,,0,188,4,55,39,36%,1,0,1,0,1,1,3,11,,1,109,6,30,23,2021,,,,,,,,,,,,,,,,,,,,
0,35%,8,4,3,1,3,3,3,11,,1,277,15,88,65,65%,15,3,8,4,3,2,1,6,,0,498,15,120,100,39%,5,2,2,1,1,2,1,7,1,149,9,49,38,61%,8,1,6,1,1,2,1,4,0,222,9,56,40,31%,3,2,1,0,2,1,2,4,,,128,6,39,27,69%,7,2,2,3,2,0,0,2,,,276,6,64,60,2021,,,,,,,,,,,,,,,,,,,,
0,51%,11,4,6,1,2,2,1,7,,,415,23,140,62,49%,11,2,6,3,2,0,3,9,,,396,18,143,65,46%,8,2,5,1,1,1,0,6,,175,11,62,33,54%,4,1,3,0,1,0,1,5,,206,7,61,19,56%,3,2,1,0,1,1,1,1,,,240,12,78,29,44%,7,1,3,3,1,0,2,4,,,190,11,82,46,2021,,,,,,,,,,,,,,,,,,,,
0,71%,20,5,12,3,3,0,1,5,,,645,15,167,110,29%,9,3,5,1,3,1,4,9,,,264,18,91,37,67%,12,4,8,0,2,0,1,2,,304,11,79,47,33%,6,3,2,1,0,0,3,2,,148,11,48,16,75%,8,1,4,3,1,0,0,3,,,341,4,88,63,25%,3,0,3,0,3,1,1,7,,,116,7,43,21,2021,,,,,,,,,,,,,,,,,,,,
0,50%,15,6,7,2,7,1,7,14,,2,383,23,111,69,50%,13,8,3,2,6,2,6,16,,1,373,29,103,50,48%,7,3,3,1,6,0,4,9,,178,13,51,36,52%,7,4,2,1,2,0,3,9,,196,16,52,24,52%,8,3,4,1,1,1,3,5,,2,205,10,60,33,48%,6,4,1,1,4,2,3,7,,1,177,13,51,26,2021,,,,,,,,,,,,,,,,,,,,
0,45%,13,5,7,1,3,1,2,12,,3,342,10,112,53,55%,10,4,5,1,2,2,4,6,,2,427,7,137,59,36%,4,2,2,0,3,1,0,5,1,144,4,59,21,64%,4,0,4,0,2,1,1,3,1,257,1,73,32,54%,9,3,5,1,0,0,2,7,,2,198,6,53,32,46%,6,4,1,1,0,1,3,3,,1,170,6,64,27,2021,,,,,,,,,,,,,,,,,,,,
0,50%,14,2,6,6,2,1,1,10,0,2,408,22,125,56,50%,8,1,3,4,4,2,1,14,1,4,407,14,132,62,55%,9,2,5,2,0,0,1,6,1,245,13,68,31,45%,5,1,1,3,1,0,1,6,2,200,7,62,23,45%,5,0,1,4,2,1,0,4,0,1,163,9,57,25,55%,3,0,2,1,3,2,0,8,1,2,207,7,70,39,2021,,,,,,,,,,,,,,,,,,,,
0,36%,11,6,4,1,2,2,8,9,2,3,226,7,96,40,64%,26,10,12,4,13,1,3,12,0,1,394,13,131,109,44%,7,3,3,1,2,1,2,4,,141,4,53,21,56%,8,3,4,1,6,1,0,4,,175,8,66,50,28%,4,3,1,0,0,1,6,5,1,3,85,3,43,19,72%,18,7,8,3,7,0,3,8,0,1,219,5,65,59,2021,1,0,,,,,,,,,,,,,,,,,,
0,49%,12,5,7,0,2,3,1,7,,3,369,26,78,68,51%,13,5,5,3,3,5,4,14,,3,389,11,112,81,43%,3,1,2,0,1,2,0,4,2,162,16,35,30,57%,5,2,1,2,2,5,1,7,2,213,3,56,45,55%,9,4,5,0,1,1,1,3,,1,207,10,43,38,45%,8,3,4,1,1,0,3,7,,1,176,8,56,36,2021,,,,,,,,,,,,,,,,,,,,
0,65%,11,4,6,1,10,2,1,11,,4,459,12,102,82,35%,9,3,5,1,4,0,3,14,,3,258,14,86,41,66%,4,2,2,0,2,0,1,6,1,215,6,45,31,34%,4,2,2,0,2,0,1,8,0,111,4,42,23,64%,7,2,4,1,8,2,0,5,,3,244,6,57,51,36%,5,1,3,1,2,0,2,6,,3,147,10,44,18,2021,,,,,,,,,,,,,,,,,,,,
0,53%,10,3,5,2,4,2,4,11,,3,337,16,113,68,47%,18,7,7,4,6,1,3,11,,2,319,17,102,56,52%,6,2,3,1,2,2,0,4,2,166,6,56,35,48%,8,1,5,2,3,0,2,2,0,162,6,51,31,54%,4,1,2,1,2,0,4,7,,1,171,10,57,33,46%,10,6,2,2,3,1,1,9,,2,157,11,51,25,2021,,,,,,,,,,,,,,,,,,,,
0,50%,18,4,7,7,9,2,4,12,,5,324,12,104,78,50%,13,5,7,1,4,3,3,8,,3,326,13,107,60,39%,5,1,3,1,1,1,2,4,0,140,3,49,27,61%,6,2,4,0,2,1,0,5,3,205,8,61,34,61%,13,3,4,6,8,1,2,8,,5,184,9,55,51,39%,7,3,3,1,2,2,3,3,,0,121,5,46,26,2021,,,,,,,,,,,,,,,,,,,,
0,57%,14,3,7,4,6,2,3,10,,1,455,18,99,60,43%,14,4,6,4,5,0,1,16,,3,342,13,88,66,60%,6,1,3,2,3,2,2,4,1,245,11,46,35,40%,7,2,2,3,4,0,0,5,1,160,6,41,35,54%,8,2,4,2,3,0,1,6,,0,210,7,53,25,46%,7,2,4,1,1,0,1,11,,2,182,7,47,31,2021,,,,,,,,,,,,,,,,,,,,
0,54%,9,3,3,3,4,1,2,12,,4,347,15,103,55,46%,9,3,6,0,6,1,1,10,,3,286,9,90,53,46%,5,2,2,1,3,0,1,7,2,143,11,47,28,54%,3,2,1,0,2,1,1,3,0,171,2,48,29,63%,4,1,1,2,1,1,1,5,,2,204,4,56,27,37%,6,1,5,0,4,0,0,7,,3,115,7,42,24,2021,,,,,,,,,,,,,,,,,,,,
0,45%,18,5,8,5,8,1,4,9,1,0,324,16,86,86,55%,16,7,5,4,6,0,4,8,0,1,403,19,104,68,36%,10,2,5,3,7,0,2,4,,126,11,32,43,64%,7,3,2,2,3,0,1,2,,234,10,60,41,54%,8,3,3,2,1,1,2,5,1,0,198,5,54,43,46%,9,4,3,2,3,0,3,6,0,1,169,9,44,27,2021,,,,,,,,,,,,,,,,,,,,
0,47%,20,5,7,8,6,5,2,14,,1,366,20,146,80,53%,10,4,6,0,3,2,5,8,,0,417,15,135,51,44%,8,2,4,2,3,3,2,6,,169,10,65,35,56%,7,3,4,0,1,1,2,3,,269,7,73,18,50%,12,3,3,6,3,2,0,8,,1,197,10,81,45,50%,3,1,2,0,2,1,3,5,,0,148,8,62,33,2021,,,,,,,,,,,,,,,,,,,,
0,56%,9,4,4,1,9,2,1,11,,3,423,20,119,82,44%,5,2,2,1,1,1,4,16,,1,348,14,99,37,52%,4,1,2,1,3,2,0,4,1,174,9,55,34,48%,2,1,1,0,1,1,1,11,1,165,7,57,16,60%,5,3,2,0,6,0,1,7,,2,249,11,64,48,40%,3,1,1,1,0,0,3,5,,0,183,7,42,21,2021,,,,,,,,,,,,,,,,,,,,
0,48%,18,7,10,1,7,0,0,7,0,2,355,16,122,86,52%,8,1,5,2,3,1,5,11,1,1,389,14,103,39,46%,9,4,5,0,6,0,0,4,1,156,11,62,44,54%,5,1,3,1,1,0,3,5,0,188,3,42,16,50%,9,3,5,1,1,0,0,3,0,1,199,5,60,42,50%,3,0,2,1,2,1,2,6,1,1,201,11,61,23,2021,,,,,,,,,,,,,,,,,,,,
0,61%,29,5,15,9,13,0,1,13,,2,399,12,148,127,39%,5,2,2,1,0,1,5,11,,3,275,14,113,31,56%,16,3,8,5,5,0,0,6,1,200,10,69,58,44%,3,1,1,1,0,1,3,6,2,164,9,62,16,66%,13,2,7,4,8,0,1,7,,1,199,2,79,69,34%,2,1,1,0,0,0,2,5,,1,111,5,51,15,2021,,,,,,,,,,,,,,,,,,,,
0,48%,14,3,7,4,3,3,2,15,,4,371,16,111,75,52%,13,2,10,1,1,3,3,10,,2,417,9,137,54,42%,5,1,3,1,1,2,0,7,2,187,13,60,32,58%,5,0,4,1,0,1,1,5,0,258,7,72,25,54%,9,2,4,3,2,1,2,8,,2,184,3,51,43,46%,8,2,6,0,1,2,2,5,,2,159,2,65,29,2021,,,,,,,,,,,,,,,,,,,,
0,60%,15,4,10,1,10,0,3,9,1,6,371,15,97,81,40%,6,3,2,1,3,2,3,11,0,2,254,12,78,43,78%,11,4,6,1,4,0,0,2,2,253,8,52,48,22%,0,0,0,0,0,0,3,6,1,74,5,34,9,44%,4,0,4,0,6,0,3,7,1,4,118,7,45,33,56%,6,3,2,1,3,2,0,5,0,1,180,7,44,34,2021,,,,,,,,,,,,,,,,,,,,
0,45%,13,6,4,3,4,1,1,9,,2,343,29,82,47,55%,12,2,7,3,9,3,4,15,,1,411,11,97,72,51%,5,3,1,1,4,1,0,4,1,200,17,40,25,49%,7,0,5,2,4,0,1,6,1,188,6,44,31,39%,8,3,3,2,0,0,1,5,,1,143,12,42,22,61%,5,2,2,1,5,3,3,9,,0,223,5,53,41,2021,,,,,,,,,,,,,,,,,,,,
0,60%,12,4,7,1,6,4,1,9,,1,403,17,140,82,40%,5,1,3,1,0,3,2,21,,2,277,20,103,42,55%,4,1,3,0,3,4,1,5,0,186,4,61,45,45%,2,1,0,1,0,3,1,11,1,155,6,60,21,65%,8,3,4,1,3,0,0,4,,1,217,13,79,37,35%,3,0,3,0,0,0,1,10,,1,122,14,43,21,2021,,,,,,,,,,,,,,,,,,,,
0,52%,13,1,8,4,6,1,2,7,,2,366,20,136,66,48%,12,2,6,4,7,1,0,15,,3,329,27,122,65,53%,6,0,3,3,5,1,0,4,1,183,7,64,43,47%,5,0,3,2,1,0,0,5,1,165,19,57,18,51%,7,1,5,1,1,0,2,3,,1,183,13,72,23,49%,7,2,3,2,6,1,0,10,,2,164,8,65,47,2021,,,,,,,,,,,,,,,,,,,,
0,61%,14,5,7,2,3,0,1,13,0,3,442,19,125,76,39%,5,1,3,1,0,0,4,9,1,3,291,19,105,37,68%,7,2,5,0,1,0,0,6,2,249,15,64,44,32%,0,0,0,0,0,0,2,4,0,121,18,47,8,54%,7,3,2,2,2,0,1,7,,1,193,4,61,32,46%,5,1,3,1,0,0,2,5,,3,170,1,58,29,2021,0,1,,,,,,,,,,,,,,,,,,
0,60%,15,7,5,3,5,0,2,16,,3,384,19,136,85,40%,9,5,2,2,5,1,5,12,,2,261,22,98,45,58%,4,0,3,1,2,0,0,7,,206,10,67,38,42%,5,2,1,2,2,0,0,6,,146,14,62,20,62%,11,7,2,2,3,0,2,9,,3,178,9,69,47,38%,4,3,1,0,3,1,5,6,,2,115,8,36,25,2021,,,,,,,,,,,,,,,,,,,,
0,46%,11,3,7,1,5,2,5,8,0,2,374,13,90,48,54%,19,6,10,3,7,1,1,10,1,3,420,16,114,86,58%,6,1,4,1,2,0,0,5,1,220,6,50,22,42%,5,0,4,1,4,1,0,3,0,150,6,44,36,34%,5,2,3,0,3,2,5,3,0,1,154,7,40,26,66%,14,6,6,2,3,0,1,7,1,3,270,10,70,50,2021,,,,,,,,,,,,,,,,,,,,
0,61%,25,9,11,5,8,0,1,11,,2,416,19,158,101,39%,5,2,2,1,6,2,9,18,,4,261,15,100,53,55%,10,2,8,0,2,0,1,3,0,194,11,62,37,45%,4,2,2,0,5,1,2,11,2,155,11,52,29,69%,15,7,3,5,6,0,0,8,,2,222,8,96,64,31%,1,0,0,1,1,1,7,7,,2,106,4,48,24,2021,,,,,,,,,,,,,,,,,,,,
0,54%,12,4,2,6,6,0,3,7,1,1,441,12,145,76,46%,14,7,5,2,4,2,3,8,0,2,360,17,137,66,61%,6,0,2,4,5,0,1,2,,239,8,78,49,39%,5,1,3,1,4,0,0,3,,150,10,62,35,47%,6,4,0,2,1,0,2,5,,1,202,4,67,27,53%,9,6,2,1,0,2,3,5,,2,210,7,75,31,2021,1,0,,,,,,,,,,,,,,,,,,
0,59%,12,1,10,1,5,1,1,12,1,2,314,7,132,84,41%,7,2,5,0,1,1,0,14,2,3,231,7,107,38,48%,4,1,3,0,2,1,1,6,0,120,6,61,30,52%,4,2,2,0,0,1,0,9,2,134,4,55,22,69%,8,0,7,1,3,0,0,6,1,2,194,1,71,54,31%,3,0,3,0,1,0,0,5,2,1,97,3,52,16,2021,,,,,,,,,,,,,,,,,,,,
0,69%,18,5,7,6,9,1,2,9,,2,487,11,122,111,31%,6,4,2,0,3,2,4,17,,4,224,6,91,31,64%,9,4,4,1,4,0,0,7,1,207,5,50,37,36%,3,2,1,0,3,1,3,9,3,117,2,43,20,74%,9,1,3,5,5,1,2,2,,1,280,6,72,74,26%,3,2,1,0,0,1,1,8,,1,107,4,48,11,2021,,,,,,,,,,,,,,,,,,,,
0,43%,10,6,3,1,2,2,4,12,,2,322,16,120,46,57%,10,6,2,2,3,1,3,12,,2,424,17,123,75,39%,4,3,1,0,0,2,3,8,0,157,11,56,13,61%,6,4,0,2,1,1,2,5,1,252,5,64,49,47%,6,3,2,1,2,0,1,4,,2,165,5,64,33,53%,4,2,2,0,2,0,1,7,,1,172,12,59,26,2021,,,,,,,,,,,,,,,,,,,,
0,44%,13,6,6,1,2,1,5,12,0,2,305,16,111,42,56%,13,7,4,2,5,1,4,13,1,3,369,16,129,76,42%,8,5,2,1,2,0,3,6,1,142,12,60,17,58%,7,3,2,2,2,1,3,6,1,197,11,65,39,46%,5,1,4,0,0,1,2,6,0,1,163,4,51,25,54%,6,4,2,0,3,0,1,7,1,2,172,5,64,37,2021,,,,,,,,,,,,,,,,,,,,
0,55%,10,4,4,2,3,1,1,13,,3,393,15,119,61,45%,8,3,1,4,6,2,3,15,,3,324,18,126,69,47%,4,2,2,0,3,0,1,6,3,140,6,42,18,53%,5,3,0,2,4,1,1,6,2,161,5,51,41,63%,6,2,2,2,0,1,0,7,,0,253,9,77,43,37%,3,0,1,2,2,1,2,9,,1,163,13,75,28,2021,,,,,,,,,,,,,,,,,,,,
0,57%,11,4,3,4,3,1,2,12,,4,482,10,109,72,43%,12,4,2,6,3,2,4,15,,3,372,25,88,48,54%,6,3,1,2,2,1,1,7,3,233,3,55,34,46%,4,2,1,1,1,0,3,7,2,199,8,37,18,60%,5,1,2,2,1,0,1,5,,1,249,7,54,38,40%,8,2,1,5,2,2,1,8,,1,173,17,51,30,2021,,,,,,,,,,,,,,,,,,,,
0,35%,14,6,5,3,6,2,2,14,,2,251,19,102,65,65%,10,2,5,3,4,2,4,11,,2,478,22,134,65,39%,8,1,4,3,4,1,0,5,,146,10,48,35,61%,3,0,2,1,2,2,0,7,,237,9,68,29,31%,6,5,1,0,2,1,2,9,,2,105,9,54,30,69%,7,2,3,2,2,0,4,4,,2,241,13,66,36,2021,,,,,,,,,,,,,,,,,,,,
0,70%,24,9,8,7,8,2,1,9,,2,523,24,147,123,30%,6,2,3,1,1,5,9,13,,4,238,23,91,33,63%,9,1,3,5,2,2,1,1,0,244,14,66,52,37%,4,2,1,1,1,4,1,5,2,149,14,49,16,77%,15,8,5,2,6,0,0,8,,2,279,10,81,71,23%,2,0,2,0,0,1,8,8,,2,89,9,42,17,2021,,,,,,,,,,,,,,,,,,,,
0,53%,26,9,12,5,10,0,3,8,,2,355,19,109,81,47%,8,3,5,0,2,1,8,10,,3,336,11,105,58,57%,13,4,6,3,5,0,0,3,0,206,12,57,45,43%,3,0,3,0,1,0,4,4,1,164,6,51,30,49%,13,5,6,2,5,0,3,5,,2,149,7,52,36,51%,5,3,2,0,1,1,4,6,,2,172,5,54,28,2021,,,,,,,,,,,,,,,,,,,,
0,66%,22,9,9,4,8,1,4,10,,1,557,17,129,88,34%,11,4,4,3,2,0,5,8,,0,298,19,101,53,75%,9,2,5,2,3,0,2,4,1,314,8,74,49,25%,5,2,3,0,1,0,1,4,0,114,13,52,19,57%,13,7,4,2,5,1,2,6,,,243,9,55,39,43%,6,2,1,3,1,0,4,4,,,184,6,49,34,2021,,,,,,,,,,,,,,,,,,,,
0,57%,24,6,10,8,11,1,3,11,,4,474,25,145,105,43%,9,6,3,0,0,0,5,6,,2,385,22,108,36,50%,8,2,5,1,4,0,0,5,3,183,11,53,44,50%,4,2,2,0,0,0,1,1,1,198,10,51,15,64%,16,4,5,7,7,1,3,6,,1,291,14,92,61,36%,5,4,1,0,0,0,4,5,,1,187,12,57,21,2021,,,,,,,,,,,,,,,,,,,,
0,39%,9,5,3,1,3,2,1,23,0,1,243,16,110,69,61%,9,2,2,5,9,1,3,14,1,5,357,16,127,73,43%,6,4,1,1,3,2,0,7,0,145,10,67,37,57%,2,0,2,0,3,0,2,3,1,183,7,63,31,35%,3,1,2,0,0,0,1,16,0,1,98,6,43,32,65%,7,2,0,5,6,1,1,11,1,4,174,9,64,42,2021,,,,,,,,,,,,,,,,,,,,
0,60%,11,5,4,2,5,0,1,16,0,2,446,17,128,50,40%,10,1,4,5,3,0,3,13,1,2,301,16,118,51,57%,4,1,1,2,2,0,0,5,1,193,11,55,28,43%,4,0,2,2,1,0,0,9,1,149,9,56,20,63%,7,4,3,0,3,0,1,11,,1,253,6,73,22,37%,6,1,2,3,2,0,3,4,,1,152,7,62,31,2021,0,1,,,,,,,,,,,,,,,,,,
0,61%,11,2,7,2,3,2,2,6,,1,440,27,111,57,39%,8,4,2,2,3,0,2,13,,2,290,17,94,51,63%,6,0,5,1,2,2,1,1,1,197,16,53,29,37%,3,2,1,0,0,0,0,3,1,122,8,48,23,59%,5,2,2,1,1,0,1,5,,0,243,11,58,28,41%,5,2,1,2,3,0,2,10,,1,168,9,46,28,2021,,,,,,,,,,,,,,,,,,,,
0,57%,15,4,6,5,5,2,3,12,1,1,373,22,93,55,43%,13,5,7,1,2,0,3,14,0,4,286,32,93,61,62%,3,3,0,0,2,0,0,4,1,209,9,51,27,38%,4,1,3,0,1,0,3,11,2,125,13,45,30,52%,12,1,6,5,3,2,3,8,1,0,164,13,42,28,48%,9,4,4,1,1,0,0,3,0,2,161,19,48,31,2021,,,,,,,,,,,,,,,,,,,,
0,57%,11,4,5,2,4,1,4,11,,1,372,17,100,59,43%,17,6,9,2,10,2,3,12,,2,267,17,102,69,52%,6,2,2,2,0,0,1,4,1,177,4,48,15,48%,7,1,5,1,7,2,1,5,1,152,8,56,37,62%,5,2,3,0,4,1,3,7,,0,195,13,52,44,38%,10,5,4,1,3,0,2,7,,1,115,9,46,32,2021,,,,,,,,,,,,,,,,,,,,
0,56%,13,8,3,2,6,2,3,6,,1,483,20,112,67,44%,12,3,5,4,4,2,8,9,,3,367,20,100,53,55%,6,4,2,0,4,2,2,3,0,244,12,57,32,45%,7,2,3,2,2,0,4,3,1,201,8,53,28,57%,7,4,1,2,2,0,1,3,,1,239,8,55,35,43%,5,1,2,2,2,2,4,6,,2,166,12,47,25,2021,,,,,,,,,,,,,,,,,,,,
0,42%,16,4,8,4,8,3,4,12,,2,272,21,76,65,58%,13,5,4,4,7,2,3,12,,3,365,15,85,62,43%,8,1,5,2,3,1,1,7,1,136,12,42,36,57%,4,1,1,2,6,0,1,10,3,177,7,40,32,41%,8,3,3,2,5,2,3,5,,1,136,9,34,29,59%,9,4,3,2,1,2,2,2,,0,188,8,45,30,2021,,,,,,,,,,,,,,,,,,,,
0,57%,18,8,8,2,4,0,2,15,0,1,435,18,112,78,43%,11,3,7,1,3,3,6,13,1,1,321,14,88,50,52%,10,6,3,1,2,0,1,6,1,203,8,55,40,48%,2,2,0,0,1,1,4,8,0,184,7,40,16,62%,8,2,5,1,2,0,1,9,,0,232,10,57,38,38%,9,1,7,1,2,2,2,5,,1,137,7,48,34,2021,0,1,,,,,,,,,,,,,,,,,,
0,46%,22,6,8,8,3,1,3,9,,0,379,16,96,66,54%,13,3,9,1,1,2,4,7,,3,464,8,95,47,45%,7,3,2,2,1,0,2,3,,222,7,45,27,55%,8,2,5,1,1,0,1,2,,274,2,55,30,47%,15,3,6,6,2,1,1,6,,0,157,9,51,39,53%,5,1,4,0,0,2,3,5,,3,190,6,40,17,2021,,,,,,,,,,,,,,,,,,,,
0,53%,8,3,2,3,5,0,4,9,,2,422,9,116,51,47%,10,4,4,2,4,1,1,13,,3,364,15,115,62,54%,3,2,0,1,3,0,1,5,1,218,7,49,27,46%,1,1,0,0,3,0,1,5,1,180,6,60,33,52%,5,1,2,2,2,0,3,4,,1,204,2,67,24,48%,9,3,4,2,1,1,0,8,,2,184,9,55,29,2021,,,,,,,,,,,,,,,,,,,,
0,59%,16,4,7,5,9,0,3,16,,3,383,14,103,80,41%,8,4,2,2,3,3,3,12,,4,264,14,78,45,55%,5,2,2,1,1,0,2,8,1,164,8,42,20,45%,6,3,2,1,2,1,1,7,1,131,6,42,27,63%,11,2,5,4,8,0,1,8,,2,219,6,61,60,37%,2,1,0,1,1,2,2,5,,3,133,8,36,18,2021,,,,,,,,,,,,,,,,,,,,
0,50%,15,4,7,4,4,2,2,14,1,6,315,9,98,58,50%,12,3,4,5,7,3,3,11,1,2,303,12,98,64,44%,8,2,3,3,3,0,1,5,1,144,5,44,33,56%,5,1,2,2,4,3,1,6,1,173,6,52,30,56%,7,2,4,1,1,2,1,9,1,5,171,4,54,25,44%,7,2,2,3,3,0,2,5,1,1,130,6,46,34,2021,,,,,,,,,,,,,,,,,,,,
0,48%,17,8,6,3,6,3,2,10,,1,352,17,94,51,52%,17,3,10,4,6,2,5,6,,3,383,11,117,69,54%,10,5,2,3,4,2,1,6,0,174,7,44,30,46%,7,2,2,3,1,2,2,2,1,154,5,39,16,42%,7,3,4,0,2,1,1,4,,1,178,10,50,21,58%,10,1,8,1,5,0,3,4,,2,229,6,78,53,2021,,,,,,,,,,,,,,,,,,,,
0,57%,14,4,3,7,9,3,2,12,,2,450,14,98,76,43%,6,2,4,0,1,4,2,10,,2,340,20,96,36,59%,4,1,0,3,6,3,0,5,1,214,6,47,41,41%,1,0,1,0,1,2,1,5,1,147,10,43,18,55%,10,3,3,4,3,0,2,7,,1,236,8,51,35,45%,5,2,3,0,0,2,1,5,,1,193,10,53,18,2021,,,,,,,,,,,,,,,,,,,,
0,44%,12,6,4,2,3,1,7,12,0,2,295,19,75,43,56%,9,7,0,2,2,1,4,14,1,4,375,24,101,70,44%,6,2,3,1,1,0,3,4,0,168,8,38,19,56%,5,3,0,2,1,0,1,8,2,210,14,56,38,44%,6,4,1,1,2,1,4,8,0,2,127,11,37,24,56%,4,4,0,0,1,1,3,6,1,2,165,10,45,32,2021,,,,,,,,,,,,,,,,,,,,
0,49%,14,3,9,2,6,1,3,13,,3,382,14,98,72,51%,10,6,3,1,3,2,1,12,,2,414,18,98,51,46%,9,2,5,2,1,1,2,5,,197,6,46,34,54%,5,4,1,0,1,0,1,3,,229,5,53,24,52%,5,1,4,0,5,0,1,8,,3,185,8,52,38,48%,5,2,2,1,2,2,0,9,,2,185,13,45,27,2021,,,,,,,,,,,,,,,,,,,,
0,58%,22,7,8,7,10,2,5,8,1,2,421,15,98,93,42%,15,7,6,2,2,1,5,13,0,1,306,12,88,56,58%,8,2,4,2,3,1,1,4,,225,6,51,44,42%,7,3,3,1,1,0,2,5,,160,8,44,23,58%,14,5,4,5,7,1,4,4,1,2,196,9,47,49,42%,8,4,3,1,1,1,3,8,0,1,146,4,44,33,2021,,,,,,,,,,,,,,,,,,,,
0,41%,18,8,6,4,3,2,4,19,,1,325,18,93,64,59%,9,8,1,0,3,0,6,10,,3,452,10,96,49,42%,9,5,2,2,1,2,0,6,0,180,11,46,25,58%,2,2,0,0,1,0,3,4,2,248,6,49,20,40%,9,3,4,2,2,0,4,13,,1,145,7,47,39,60%,7,6,1,0,2,0,3,6,,1,204,4,47,29,2021,,,,,,,,,,,,,,,,,,,,
0,32%,10,2,5,3,4,0,4,7,1,1,240,13,100,45,68%,14,7,7,0,4,3,0,15,1,2,515,13,114,65,29%,3,2,0,1,1,0,1,4,0,126,6,48,15,71%,5,2,3,0,2,2,0,7,1,298,6,58,29,35%,7,0,5,2,3,0,3,3,,1,114,7,52,30,65%,9,5,4,0,2,1,0,8,,1,217,7,56,36,2021,1,1,,,,,,,,,,,,,,,,,,
