,Fecha,Sala,Presidente,Ministros,Integrantes,Causa
11508,[' a catorce de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORAS CHEVESICH, MUÑOZ y Los ABOGADOS'], []]","[["" ' SEÑOR QUINTANILLA t'yvy 1 sEÑORA""], []]","['licencia', 'subroga']"
11509,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11510,[' a dieciséis de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑOR BARRA y SEÑORA'], []]",['licencia']
11511,[' a diecisiete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y sEÑor'], []]",['subroga']
11512,[' a diez de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORES PIERRY y GAJARDO.'], []]","['licencia', 'permiso']"
11513,[' a catorce de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORAS CHEVESICH, MUÑOZ y Los ABOGADOS'], []]","[["" ' SEÑOR QUINTANILLA t'yvy 1 sEÑORA""], []]","['licencia', 'subroga']"
11514,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11515,[' a dieciséis de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑOR BARRA y SEÑORA'], []]",['licencia']
11516,[' a diecisiete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y sEÑor'], []]",['subroga']
11517,[' a veintidóos de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]",['permiso']
11518,[' a veintidóos de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]",['permiso']
11519,[' a diez de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORES PIERRY y GAJARDO.'], []]","['licencia', 'permiso']"
11520,[' a catorce de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORAS CHEVESICH, MUÑOZ y Los ABOGADOS'], []]","[["" ' SEÑOR QUINTANILLA t'yvy 1 sEÑORA""], []]","['licencia', 'subroga']"
11521,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11522,[' a dieciséis de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑOR BARRA y SEÑORA'], []]",['licencia']
11523,[' a diecisiete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y sEÑor'], []]",['subroga']
11524,[' a veintidóos de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]",['permiso']
11525,[' a veintitrés de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]","['permiso', 'subroga']"
11526,[' a veintitrés de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]","['permiso', 'subroga']"
11527,[' a diez de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORES PIERRY y GAJARDO.'], []]","['licencia', 'permiso']"
11528,[' a catorce de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORAS CHEVESICH, MUÑOZ y Los ABOGADOS'], []]","[["" ' SEÑOR QUINTANILLA t'yvy 1 sEÑORA""], []]","['licencia', 'subroga']"
11529,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11530,[' a dieciséis de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑOR BARRA y SEÑORA'], []]",['licencia']
11531,[' a diecisiete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y sEÑor'], []]",['subroga']
11532,[' a veintidóos de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]",['permiso']
11533,[' a veintitrés de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]","['permiso', 'subroga']"
11534,[' a veinticuatro de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]",[]
11535,[' a veinticuatro de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]",[]
11536,[' a diez de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORES PIERRY y GAJARDO.'], []]","['licencia', 'permiso']"
11537,[' a catorce de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORAS CHEVESICH, MUÑOZ y Los ABOGADOS'], []]","[["" ' SEÑOR QUINTANILLA t'yvy 1 sEÑORA""], []]","['licencia', 'subroga']"
11538,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11539,[' a dieciséis de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑOR BARRA y SEÑORA'], []]",['licencia']
11540,[' a diecisiete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y sEÑor'], []]",['subroga']
11541,[' a veintidóos de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]",['permiso']
11542,[' a veintitrés de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]","['permiso', 'subroga']"
11543,[' a veinticuatro de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]",[]
11544,[' a veintiocho de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑORAS CHEVESICH, MUÑOZ, seÑor CERDA y EL'], []]","[[], [' SEÑOR DE LA MAZA.']]",['permiso']
11545,[' a veintiocho de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑORAS CHEVESICH, MUÑOZ, seÑor CERDA y EL'], []]","[[], [' SEÑOR DE LA MAZA.']]",['permiso']
11546,[' a diez de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORES PIERRY y GAJARDO.'], []]","['licencia', 'permiso']"
11547,[' a catorce de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORAS CHEVESICH, MUÑOZ y Los ABOGADOS'], []]","[["" ' SEÑOR QUINTANILLA t'yvy 1 sEÑORA""], []]","['licencia', 'subroga']"
11548,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11549,[' a dieciséis de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑOR BARRA y SEÑORA'], []]",['licencia']
11550,[' a diecisiete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y sEÑor'], []]",['subroga']
11551,[' a veintidóos de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]",['permiso']
11552,[' a veintitrés de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]","['permiso', 'subroga']"
11553,[' a veinticuatro de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]",[]
11554,[' a veintiocho de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑORAS CHEVESICH, MUÑOZ, seÑor CERDA y EL'], []]","[[], [' SEÑOR DE LA MAZA.']]",['permiso']
11555,[' a veintinueve de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
11556,[' a veintinueve de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
11557,[' a diez de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORES PIERRY y GAJARDO.'], []]","['licencia', 'permiso']"
11558,[' a catorce de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORAS CHEVESICH, MUÑOZ y Los ABOGADOS'], []]","[["" ' SEÑOR QUINTANILLA t'yvy 1 sEÑORA""], []]","['licencia', 'subroga']"
11559,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11560,[' a dieciséis de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑOR BARRA y SEÑORA'], []]",['licencia']
11561,[' a diecisiete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y sEÑor'], []]",['subroga']
11562,[' a veintidóos de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]",['permiso']
11563,[' a veintitrés de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]","['permiso', 'subroga']"
11564,[' a veinticuatro de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]",[]
11565,[' a veintiocho de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑORAS CHEVESICH, MUÑOZ, seÑor CERDA y EL'], []]","[[], [' SEÑOR DE LA MAZA.']]",['permiso']
11566,[' a veintinueve de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
11567,[' a treinta de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMES TCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNÑOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
11568,[' a treinta de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMES TCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNÑOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
11569,[' a diez de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORES PIERRY y GAJARDO.'], []]","['licencia', 'permiso']"
11570,[' a catorce de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORAS CHEVESICH, MUÑOZ y Los ABOGADOS'], []]","[["" ' SEÑOR QUINTANILLA t'yvy 1 sEÑORA""], []]","['licencia', 'subroga']"
11571,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11572,[' a dieciséis de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑOR BARRA y SEÑORA'], []]",['licencia']
11573,[' a diecisiete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y sEÑor'], []]",['subroga']
11574,[' a veintidóos de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]",['permiso']
11575,[' a veintitrés de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]","['permiso', 'subroga']"
11576,[' a veinticuatro de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]",[]
11577,[' a veintiocho de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑORAS CHEVESICH, MUÑOZ, seÑor CERDA y EL'], []]","[[], [' SEÑOR DE LA MAZA.']]",['permiso']
11578,[' a veintinueve de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
11579,[' a treinta de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMES TCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNÑOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
11580,[' a nueve de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUÑOZ, seor CERDA y Los ABOGADOS'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]","['licencia', 'permiso']"
11581,[' a nueve de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUÑOZ, seor CERDA y Los ABOGADOS'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]","['licencia', 'permiso']"
11582,[' a diez de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORES PIERRY y GAJARDO.'], []]","['licencia', 'permiso']"
11583,[' a catorce de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORAS CHEVESICH, MUÑOZ y Los ABOGADOS'], []]","[["" ' SEÑOR QUINTANILLA t'yvy 1 sEÑORA""], []]","['licencia', 'subroga']"
11584,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11585,[' a dieciséis de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑOR BARRA y SEÑORA'], []]",['licencia']
11586,[' a diecisiete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y sEÑor'], []]",['subroga']
11587,[' a veintidóos de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]",['permiso']
11588,[' a veintitrés de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]","['permiso', 'subroga']"
11589,[' a veinticuatro de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]",[]
11590,[' a veintiocho de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑORAS CHEVESICH, MUÑOZ, seÑor CERDA y EL'], []]","[[], [' SEÑOR DE LA MAZA.']]",['permiso']
11591,[' a veintinueve de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
11592,[' a treinta de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMES TCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNÑOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
11593,[' a nueve de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUÑOZ, seor CERDA y Los ABOGADOS'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]","['licencia', 'permiso']"
11594,[' a ocho de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORA ETCHEBERRY y señor MUNITA.'], []]","['licencia', 'permiso']"
11595,[' a ocho de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORA ETCHEBERRY y señor MUNITA.'], []]","['licencia', 'permiso']"
11596,[' a diez de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORES PIERRY y GAJARDO.'], []]","['licencia', 'permiso']"
11597,[' a catorce de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORAS CHEVESICH, MUÑOZ y Los ABOGADOS'], []]","[["" ' SEÑOR QUINTANILLA t'yvy 1 sEÑORA""], []]","['licencia', 'subroga']"
11598,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11599,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11600,[' a dieciséis de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑOR BARRA y SEÑORA'], []]",['licencia']
11601,[' a diecisiete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y sEÑor'], []]",['subroga']
11602,[' a veintidóos de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]",['permiso']
11603,[' a veintitrés de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]","['permiso', 'subroga']"
11604,[' a veinticuatro de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]",[]
11605,[' a veintiocho de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑORAS CHEVESICH, MUÑOZ, seÑor CERDA y EL'], []]","[[], [' SEÑOR DE LA MAZA.']]",['permiso']
11606,[' a veintinueve de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
11607,[' a treinta de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMES TCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNÑOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
11608,[' a nueve de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUÑOZ, seor CERDA y Los ABOGADOS'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]","['licencia', 'permiso']"
11609,[' a ocho de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORA ETCHEBERRY y señor MUNITA.'], []]","['licencia', 'permiso']"
11610,[' a siete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUÑOZ, señor CERDA y Los ABOGADOS'], []]","[[' SEÑORES QUINTANILLA y DE LA MAZA.'], []]","['licencia', 'feriado']"
11611,[' a siete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUÑOZ, señor CERDA y Los ABOGADOS'], []]","[[' SEÑORES QUINTANILLA y DE LA MAZA.'], []]","['licencia', 'feriado']"
11612,[' a diez de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA MUNOZ, seÑor CERDA y Los ABOGADOS'], []]","[[' SEÑORES PIERRY y GAJARDO.'], []]","['licencia', 'permiso']"
11613,[' a catorce de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORAS CHEVESICH, MUÑOZ y Los ABOGADOS'], []]","[["" ' SEÑOR QUINTANILLA t'yvy 1 sEÑORA""], []]","['licencia', 'subroga']"
11614,[' a quince de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑORA ETCHEBERRY y SEÑOoR'], []]",['licencia']
11615,[' a dieciséis de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR BLANCO.'],"[[' SEÑORA CHEVESICH, seÑor CERDA y Los'], []]","[[' SEÑOR BARRA y SEÑORA'], []]",['licencia']
11616,[' a diecisiete de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y sEÑor'], []]",['subroga']
11617,[' a veintidóos de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]",['permiso']
11618,[' a veintitrés de mayo de dos mil dieciocho'],CUARTA,[],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORA ETCHEBERRY y seÑor DE'], []]","['permiso', 'subroga']"
11619,[' a veinticuatro de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑora CHEVESICH y Los'], []]","[[' SEÑORES BARRA y DE LA MAZA.'], []]",[]
11620,[' a veintiocho de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑORAS CHEVESICH, MUÑOZ, seÑor CERDA y EL'], []]","[[], [' SEÑOR DE LA MAZA.']]",['permiso']
11621,[' a veintinueve de mayo de dos mil dieciocho'],CUARTA,[' SEÑOR DOLMESTCH.'],"[[' SEÑOR BLANCO, seÑoras CHEVESICH,'], ['MUNOZ', '']]","[[], [' SEÑOR BARRA.']]",['subroga']
