
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2022-05-13;48.037,95;4534515085550;49.248,11;4612883274643;50.658,98;6142468190644;46.747,03;2193448957757;47.374,98;1249755636654;47.193,08;4590179179258;47.647,47;181738147927
2022-05-14;48.037,95;4534515085550;49.248,11;4612883274643;50.658,98;6142468190644;46.747,03;2193448957757;47.374,98;1249755636654;47.193,08;4590179179258;47.647,47;181738147927
2022-05-15;48.037,95;4534515085550;49.248,11;4612883274643;50.658,98;6142468190644;46.747,03;2193448957757;47.374,98;1249755636654;47.193,08;4590179179258;47.647,47;181738147927
2022-05-16;48.351,47;4557804449155;49.577,87;4642317800300;51.002,49;6186078932977;47.063,88;2234087422139;47.694,89;1267181197145;47.492,13;4623558675030;48.002,43;186462339546
2022-05-17;48.470,60;4555222499485;49.713,22;4652221726169;51.129,33;6203148754073;47.185,53;2247842129167;47.801,88;1280245665486;47.582,28;4635233022372;48.101,25;189090638976
2022-05-18;48.770,69;4579031447109;50.042,93;4678725634599;51.462,08;6240640184141;47.502,37;2263814307963;48.117,77;1289291367106;47.884,92;4663730655200;48.415,05;190247064141
2022-05-19;48.334,42;4537913076368;49.613,61;4637300374638;51.011,49;6184736023826;47.050,96;2242464454554;47.713,96;1278536939795;47.453,85;4622439303268;47.922,13;188292405033
2022-05-20;48.205,11;4520940106455;49.457,96;4617473110827;50.862,36;6159081661992;46.908,94;2235700463732;47.542,99;1273689110232;47.345,56;4610564192917;47.806,50;187619651519
2022-05-21;48.205,11;4520940106455;49.457,96;4617473110827;50.862,36;6159081661992;46.908,94;2235700463732;47.542,99;1273689110232;47.345,56;4610564192917;47.806,50;187619651519
2022-05-22;48.205,11;4520940106455;49.457,96;4617473110827;50.862,36;6159081661992;46.908,94;2235700463732;47.542,99;1273689110232;47.345,56;4610564192917;47.806,50;187619651519
2022-05-23;48.146,44;4508233159460;49.391,38;4593814998301;50.767,12;6131176526244;46.839,79;2232235555901;47.486,46;1271840888226;47.312,08;4604126402975;47.715,32;186910183664
2022-05-24;48.284,09;4508934324782;49.552,74;4599808008219;50.961,14;6142711787230;47.012,06;2239755626243;47.639,46;1275681714229;47.473,68;4617618761147;47.891,73;187710488954
